author_id_x,text_x,author_id_y,text_y
131291,@AirAsiaSupport berapa lama proses untuk refund tiket. Mohon petunjuk,AirAsiaSupport,"@131291 Hi There, you will be notified via email once refund request has been validated. It takes 30 working days process. Thanks -Prabu"
475760,"@115802 @AirAsiaSupport  Which terminal in jaipur you operate flight for pune, please confirm asap Flight -I51427",AirAsiaSupport,@475760 Jaipur International Airport. May refer this link https://t.co/mSt47cuOlV Thanks-Sha
475769,"@AirAsiaSupport im booking for a friend using my app, can i put my BIG ID number?",AirAsiaSupport,"@475769 Hi There, may we have the booking number and email ID for a check? -Prabu"
476433,@AirAsiaSupport how to add on insurance &amp; meal? booking JG2RSV,AirAsiaSupport,"@476433 Hi, as this is a group booking. Kindly refer to https://t.co/0YOKWwW2JK for further assistance accordingly. Thanks - Ed"
476435,@AirAsiaSupport please help me to name correction of my mother Go Seek Lin become the correct is Go Sek Lin. in booking code ALGRSD &amp; SCTCMR,AirAsiaSupport,"@476435 Hi, as we checked all booking. Correction has already been made accordingly. Thank you for your patience - Ed"
476436,@AirAsiaSupport  I would like to checking confirm bookings Mr.Pongsatorn worachina,AirAsiaSupport,"@476436 Hi, kindly DM us email and flight details as well. We will get it checked accordingly.Thanks - Ed"
476735,"@AirAsiaSupport Hi, I booked my air tickets with first and last names reversed, what should I do?",AirAsiaSupport,@476735 The name sequence wouldn't be any problem as long date of birth and name spelling is correct . Thanks-Sha
476735,"@AirAsiaSupport Hi, I booked my air tickets with first and last names reversed, what should I do?",AirAsiaSupport,"@476735 Our sincere apologies on late reply, Crystal. &gt;&gt;&gt;"
450677,"@AirAsiaSupport 
airasia such a big company but is not responsible with their own system problem. and force customer to pay more for them.",AirAsiaSupport,"@450677  Therefore, passenger will required to clear the payment which is confirmed from passenger end. Thanks-Sha"
450677,"@AirAsiaSupport 
airasia such a big company but is not responsible with their own system problem. and force customer to pay more for them.",AirAsiaSupport,"@450677 Hi there, we strongly believe this changes is confirmed by passenger via manage booking.&gt;&gt;&gt;"
464850,@AirAsiaSupport i dm u already. please check. really need fast response... tq,AirAsiaSupport,"@464850 Hi QueenBee, We had replied to your concern via DM. Thanks - Nod"
477070,"@AirAsiaSupport May i request a wheel chair for my  Booking num LN1FMT Guest foong lan chok, for reason of She was stroke for few months ago",AirAsiaSupport,"@477070 Hi Sim Yun , You will need to login to your AirAsia account to prebook it via Manage My Booking. Thanks - Nod"
477373,"@AirAsiaSupport it’s possible if name on the booking without bin, binti or a/l, a/p?",AirAsiaSupport,"@477373 Yes , It will not affect the passenger to board the flight as long as the name was spelled correctly. Thanks - Nod"
477686,@AirAsiaSupport  can you please look at my support ticket 00215187 ? Please help with the name correction request.,AirAsiaSupport,"@477686 Hi Dinesh Bhat, may we have the screenshot of the passport copy for verification. Thank you.  -Prabu"
478651,@AirAsiaSupport,AirAsiaSupport,@478651 Good day to you. How may we assist you? Thanks-Sha
478652,@AirAsiaSupport Can some executive take my call in customer support Iam there  from last 30 minutes and no one is attending call,AirAsiaSupport,"@478652 Really sorry for the inconvenience , we will forward this to the relevant team for continuous improvement. Thank you - Ed"
240012,"@AirAsiaSupport hi, please help, change the title from MR to MS ""Senny Setyani Anjar"" booking number OMP45T thanks",AirAsiaSupport,@240012 We have amended accordingly and resent the itinerary. Kindly check your mailbox. Thanks-Sha
478653,@AirAsiaSupport Jika setelah transfer pembayaran dan sudah ada kode booking tpi di aplikasi airasia belum ada pemberitahuannya bagaimana ya?,AirAsiaSupport,"@478653 Hi, boleh kami dapatkan booking number anda? Thanks-Sha"
478654,@AirAsiaSupport XT852 6 passengers stranded due to medical emergency please delay the flight by 30 mins so we can go home,AirAsiaSupport,@478654 Really sorry but kindly submit web form https://t.co/yUyvTZDtHT and attach medical document for verification - Ed
478811,@AirAsiaSupport อยากทราบเลขสำรองที่นั่ง,AirAsiaSupport,"@478811 Hi , Can we assist you in English ? or you can contact our Call Centre via : +66 2 515 9999 . Thanks - Nod"
478812,"@AirAsiaSupport don't do date changes?Live Chat said I can't change or refund flights, regardless of insurance- then left conversation",AirAsiaSupport,@478812 Sorry but kindly refer to @138371 for further assistance regarding on that. Thanks - Ed
478813,"@AirAsiaSupport Hi, may I know how should I use UTM promotion code? No place to key in the code.",AirAsiaSupport,"@478813 Hi, kindly refer to https://t.co/UinJWknMgp for further details on that. Thanks - Ed"
478976,@AirAsiaSupport.  THE NAME CORRECTION IS TO BE DONE FROM AKASH KUMAR TO AKASH DEEP KUMAR.,AirAsiaSupport,"@478976 Hi , Could you DM us the passenger passport , booking number and we will get this sorted for you. Thanks - Nod"
478977,@AirAsiaSupport mohon petunjuk penggunaan poin yang sudah kami kumpulkan. Terimakasih,AirAsiaSupport,@478977 Anda boleh redeem flight via https://t.co/ffmtPu1xnQ dan boleh refer link ini  https://t.co/FlanBR4vNv Thanks-Sha
478980,@AirAsiaSupport need help regarding my flight QZ511 today. It's urgent!!,AirAsiaSupport,"@478980 Hi Prateek, We do apologize for the late reply. How may we assist you today ? - Nod"
478982,"The flight that never leaves on time. Now everyone can be late. 

@AirAsiaSupport https://t.co/8fLPOW3kQA",AirAsiaSupport,"@478982 Hi,The flight has been delayed due to some operational requirements.truly appreciate your kind patience and understanding.Sorry-Mi"
478983,"@115802 Booked two wrong tickets AK -RNJK6D &amp; AK -YL1QVP  please help refund, booked correct pnrs again AK -WW65PT AK -ZEWQQE",AirAsiaSupport,"@478983 Hi Varun , Kindly submit your request via : https://t.co/yUyvTZDtHT . They will revert back to you soon. Thanks - Nod"
479098,@AirAsiaSupport 二重予約してしまったので１つキャンセルしたいのですが。,AirAsiaSupport,"@479098 Hi , Can we assist you in English or you can contact our Call Centre via : +81 50 3176 1789 . Thanks - Nod"
479117,@AirAsiaSupport After delaying the flight for 6 hours still no refreshments and accommodation!And no proper information.What are you upto???,AirAsiaSupport,"@479117 Hi There,kindly approach our staff at the airport for any assistance as it was ad hoc re time(last min changes) -Thanks- Anwar"
479119,@AirAsiaSupport @1238 @115802  I have not received my refund even after 6 days of cancellation Neither any1 picks up the call at customer care.,AirAsiaSupport,"@479119 Hi Sharay, could you please Dm us your booking number and we will have it checked for you -Yana"
479121,"@AirAsiaSupport Hi, how if i wronly key my name for my flight ticket? Please help to correct it, thank you.",AirAsiaSupport,"@479121 Hi There, we can fix that,kindly DM us the booking number and see you there!- Anwar"
479124,@AirAsiaSupport whats the status of I5-1563 FLIGHT today from CCU to BLR,AirAsiaSupport,"@479124 Hi There,can we have your booking number for to assist you further? Anwar"
479248,@AirAsiaSupport Any news on flights to/from KL and Hua Hin?,AirAsiaSupport,"@479248 Hi , Could you elaborate further regarding your concern Paul ? - Nod"
479249,@AirAsiaSupport คือจองไฟท์บินเรียบร้อยแล้ว ชำระเงินแล้ว แต่ใส่อีเมลล์ผิด มีวิธีการแก้ไขยังไงคะ,AirAsiaSupport,"@479249 Hi Mint,appreciate if you could write in English so that we could assist you further.Thank you =) Yana"
479250,"@AirAsiaSupport Hi,  I have checked in online and I would like to ask is that possible to add on 25kgs checked in baggage. Thank you.",AirAsiaSupport,@479250 you will be assisted accordingly =) Yana
479250,"@AirAsiaSupport Hi,  I have checked in online and I would like to ask is that possible to add on 25kgs checked in baggage. Thank you.",AirAsiaSupport,"@479250 Hi Esther,you can do it via Manage my booking or via DM. Let us know your desired add ons,for whom,which sector and &gt;&gt;"
286469,"@AirAsiaSupport my one number is SG4B7L. I logged in to the app and was going through the app, I did not continue with the seat selection, but it is asking me to pay Rs. 660 additionally. This is not the case with any other airline app. Isn't it purely cheating?",AirAsiaSupport,@286469 &gt;&gt; seat has been allocated for you. We do apologize as the add ons cannot be cancelled once confirmed. - Nod
286469,"@AirAsiaSupport my one number is SG4B7L. I logged in to the app and was going through the app, I did not continue with the seat selection, but it is asking me to pay Rs. 660 additionally. This is not the case with any other airline app. Isn't it purely cheating?",AirAsiaSupport,"@286469 Hi , Please be advise that to prebook a seat it will incur the charges accordingly. You will need to make payment as the &gt;&gt;"
479251,@AirAsiaSupport,AirAsiaSupport,"@479251 Hi Birendra, How may I assist you ? - Nod"
479547,@AirAsiaSupport My flight pen-kul have been rescheduled. I would like to move my flight to a new time (16:45). Booking no: HNQNSA,AirAsiaSupport,@479547 Thank you for your confirmation. We have forwarded the request to the team. Revised itinerary will be sent out once done. -Sha
118892,@AirAsiaSupport hi have sent DM. Pls respond,AirAsiaSupport,"@118892 Hi there, we have assisted you via DM. Kindly check your inbox. Thanks-Sha"
479572,"@AirAsiaSupport hello, i've booked flight tix but how can i change the passanger name? Pls helppp. Thanks.",AirAsiaSupport,"@479572 &gt;&gt; passenger, and booking number for verification please. Thank you-MI"
479572,"@AirAsiaSupport hello, i've booked flight tix but how can i change the passanger name? Pls helppp. Thanks.",AirAsiaSupport,"@479572 Sorry Putri, name change of passenger is not allowed, if you are referring to name amendment, please DM us copy passport&gt;&gt;"
479579,@AirAsiaSupport is there any delay/cancellation for XT* 7624 today? Thankyou😚,AirAsiaSupport,@479579 May we have your booking number for us to check and confirm on this .Thanks-Emir
479580,Btw thx @AirAsiaSupport for the help . Appreciate it bruh,AirAsiaSupport,@479580 You are most welcome =) -Emir
479581,i have a message.@AirAsiaSupport,AirAsiaSupport,"@479581 Hi Paul, we has done amend guest gender. Please check your mailbox for the revised itinerary. Thank you- Mariya"
479582,@AirAsiaSupport FD3542 gate อะไรหรอคะ,AirAsiaSupport,"@479582 Hi, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks - Emir"
479583,@AirAsiaSupport I flown from new delhi to ranchi via pnr no GEYBTY on 29 Oct 2017. I have credit's for some airport tax refunds and cancellation of two seats. About one month is going to be passed but neither of refund credited back to my account.,AirAsiaSupport,@479583 &gt;before the refund amount is credited to your Credit Card / Bank Account. Thank you for your patience.-Mi
479583,@AirAsiaSupport I flown from new delhi to ranchi via pnr no GEYBTY on 29 Oct 2017. I have credit's for some airport tax refunds and cancellation of two seats. About one month is going to be passed but neither of refund credited back to my account.,AirAsiaSupport,"@479583 &gt;Refund process involves several steps such as verification, authentication, transaction and etc, &gt;&gt;"
479583,@AirAsiaSupport I flown from new delhi to ranchi via pnr no GEYBTY on 29 Oct 2017. I have credit's for some airport tax refunds and cancellation of two seats. About one month is going to be passed but neither of refund credited back to my account.,AirAsiaSupport,"@479583 Sorry for keep you waiting Adarsh, we had escalate with HIGH PRIORITY to the relevant team,they will reply to you soonest&gt;&gt;"
479584,@AirAsiaSupport hi! I sent you an email to ask something. Hit me up if you've received them. Thanks!,AirAsiaSupport,@479584 Can i have your booking number for a check please Fadi? =) Yana
368639,@AirAsiaSupport hello.. May I change Vanessa Carolyn Silalahi to Venessa Carolyn Silalahi on my booking number LSGBTE. Thank you.,AirAsiaSupport,@368639 Kindly DM the passenger's ID snapshot for further assistance on name correction. Thanks-Sha
479886,@AirAsiaSupport  haven’t received my travel confirmation via email,AirAsiaSupport,"@479886 Hi, kindly DM us full name,email and flight details. We  will get it checked accordingly. Thanks - Ed"
479887,"@AirAsiaSupport Hi, i just issued a Ticket for one of my Guest and forgot to enter middle name. Will that be an issue. please help suggest",AirAsiaSupport,"@479887 Hi, kindly DM us booking number and attach passport copy for verification and correction. Thanks - Ed"
278074,@AirAsiaSupport hi. Big prepaid point hanya dpt bila swipe di overseas saje ke? Local tak?,AirAsiaSupport,"@278074 Hi, kindly refer to https://t.co/hpvOfAgDXv for further assistance and details accordingly - Ed"
340236,"@AirAsiaSupport, so when can I expect this to be done. Please let me know. https://t.co/mkMvyGVnwo",AirAsiaSupport,"@340236 Dear Yogesh, we are still waiting for the ARN number form the bank. Appreciate your patience on this -Yana"
479953,"@AirAsiaSupport when I click on check-in under my bookings, it wud mk sense 2 not need to re-enter booking no n name unlike now... right?",AirAsiaSupport,"@479953 Yes, Peter. May we have the booking number to check? -Miza"
480123,@AirAsiaSupport สอบถามเรื่องคะแนน ทำไมเดินทางแล้วคะแนนไม่ขึ้นเลยครับ,AirAsiaSupport,"@480123 Hi, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks - Ed"
480124,@AirAsiaSupport i have an intl flight booking and cannot apply for an optiontown upgrade - why? Isnt it available for any flight?,AirAsiaSupport,@480124 Sorry but it is currently being suspended. Do check on our website from time to time for any updates. Thank you - Ed
480125,@AirAsiaSupport yr website is having problems loading. I hv been refreshing 5/6x &amp; its still not loading at “review&amp;pay” https://t.co/FFMD5KCm5p,AirAsiaSupport,"@480125 Hi , We aren't aware of any issue at the moment. Can you try to clear your cache and history before you proceed. Thanks - Nod"
480334,@AirAsiaSupport จองตั๋วผ่านทางแอพไปแล้ว แต่ขึ้นว่ารอการชำระเงิน แบบนี้ต้องทำยังไงต่อคะ,AirAsiaSupport,"@480334 Hi, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks - Ed"
480335,@AirAsiaSupport. No flatbed available for KL-Auckland flight? https://t.co/rDncaaGNhz,AirAsiaSupport,"@480335 Hi, kindly contact 1600 85 8888 for further details and assistance regarding on that. Thank you - Ed"
480336,@AirAsiaSupport can i add ons baggage if i already check in?  I have tried but error.  Pls advice.  BN: DFJQTL. TQ.,AirAsiaSupport,"@480336 Yes, you may pre-book baggage up to 4 hours before departure via manage my booking. We may also add it on for you. - Ed"
427515,"@AirAsiaSupport , are foldable umbrellas and hair straightener irons are allowed as carry on? these r normally ok in major airlines. Thanks",AirAsiaSupport,@427515 Sorry but both item has to be checked in to avoid any inconvenience during airport security check. Thanks - Ed
227287,@115802 @AirAsiaSupport @1238 what will be the cancellation charges for my ticket Booking No: HN5HPT,AirAsiaSupport,@227287 Sorry but kindly submit a web form https://t.co/yUyvTZDtHT for further assistance and details regarding on cancellation - Ed
480527,"Hi @AirAsiaSupport , my booking no JRYPGH , my guest 1 details last name type wrongly, can you plz replace from Bajarudeen to Ameer Sulthan.",AirAsiaSupport,"@480527 Hi , Could you DM us the passenger passport and we will get this sorted for you. Thanks - Nod"
367382,"@AirAsiaSupport (1/n) I cancelled ticket by calling customer care. They said i will get Rs878 refund. At airport, I had to pay 799 extra.why",AirAsiaSupport,"@367382 Dear Akhil, may we have your booking number you are referring to please? We will have it checked for you -Yana"
480835,@AirAsiaSupport How do I purchase the ERL tix under Manage My Booking - there's no option for this? I need to buy the tix for tomorrow.,AirAsiaSupport,"@480835 Hi Zaidi, sorry but you will have to purchase it at the counter and please provide your BIG id to collect points ya =) yana"
480841,"@AirAsiaSupport Hi, what are the possibilities to cancel a flight and get a refund? My flight is to DMK, But need to go to BKK on 26th Oct.",AirAsiaSupport,"@480841 Hi There, may we have the booking number for a check? -Prabu"
480845,@AirAsiaSupport thank you for the fast reply and action taken💞 I love you whoever you are 👏🏻,AirAsiaSupport,@480845 You are most welcome Animz. Have an awesome day ahead !! ;)
480848,@115802 I will N E V E R travel with your airline  ! E V E R . https://t.co/b4ED3KecJa,AirAsiaSupport,"@480848 Sorry for any inconveniences, James. Guest's safety is always our top priority. Guest are also attended accordingly. -Miza"
480849,@AirAsiaSupport my flight w/ booking PMTCVD is retimed &amp; given option to change. Pls move the KUL-PEN sector to AK6116 on the same date. Tnx,AirAsiaSupport,"@480849  Hi Shahul, we have escalated to respective team upon your request. We will notified updated email the changes done. Thanks-Sha"
481722,"@AirAsiaSupport I contacted your call centre and they said they closed my case bcs I didn't reply to your email, but I never received any!",AirAsiaSupport,"@481722 Hi there, sorry for the inconvenience. May we have the booking number to check? -Miza"
197756,"@airasiasupport hi.. kalau salah eja nama macam mana ye.. yp8fqa : 
nama betul muhammad nazli bin mohd nazari",AirAsiaSupport,"@197756 Hi Dear, may we have the screenshot of the passport copy for verification. -Prabu"
481724,"Hi @AirAsiaSupport , can i get my itenary for Booking no : MGTDQI . My email address is __email__. Thank you .",AirAsiaSupport,@481724 your itinerary ya =) Yana
481724,"Hi @AirAsiaSupport , can i get my itenary for Booking no : MGTDQI . My email address is __email__. Thank you .",AirAsiaSupport,@481724 Sorry but it can not be sent to your personal account since it is a travel agent booking. Please refer back to them for &gt;&gt;
481725,https://t.co/o8xFwvNjdC https://t.co/3Brr7kFjo9 need more than an apology. Basic cabin crew training? #aviation @AirAsiaSupport https://t.co/EqmkukVxuT,AirAsiaSupport,"@481725 Hi There, sincere apologies for the inconvenience, guests'  safety is our top priority. Guests are attended accordingly. -PR"
481726,"@AirAsiaSupport Bought a ticket for my wife minutes ago, but accidentally enter wrong family name, how to proceed to change?",AirAsiaSupport,"@481726 Dear Then, please attach passport copy here and we will see what we can do for you =) Yana"
482111,Hi @AirAsiaSupport - can you assist me with the case 00229469 created on October 30th? No reply yet and the time is ticking. Cheers!,AirAsiaSupport,"@482111 Hi, we have forwarded the request to the team. Revised itinerary will be sent out once done. Thanks-Sha"
482112,@AirAsiaSupport i lost my booking number. Evita Delynee Dyna Anak Louis. Flight Ak5211. __email__ please respond asap,AirAsiaSupport,"@482112  Hi there, we have assisted you via DM. Kindly check your inbox. Thanks-Sha"
482113,"@AirAsiaSupport hi, Airasia.. it's urgent!! I need your help and i already DM you,it's about name correction.please check it,, thankyou",AirAsiaSupport,"@482113   Hi there, we have assisted you via DM. Kindly check your inbox. Thanks-Sha"
482114,@AirAsiaSupport hello. Kindly see dm please. I messaged you two time already. Thanks!,AirAsiaSupport,"@482114 Hi Pamela, We had replied to your concern via DM. Apologies for the late reply. Thanks - Nod"
482251,@AirAsiaSupport hi why my details didnt come out when i want to reprint the boarding pass? i already checked in last few days,AirAsiaSupport,"@482251 Hi J, kindly DM us the booking number. We will get it checked and advise accordingly. Thanks-Sha"
482252,Dear @AirAsiaSupport barusaja saya mengirimkan form refund via web dengan no referensi 00314926. Mohon di respon ya. Terimakasih,AirAsiaSupport,"@482252 Hi , Our team are in the midst of processing your refund and they will revert back to you accordingly soon. Thanks - Nod"
482253,"@AirAsiaSupport hello. Can i bring badminton racket on domestic flight? If i have to pay, how much?",AirAsiaSupport,"@482253 Hi , You will need to check in the item as checked baggage. Kindly refer here : https://t.co/9IsvRSDa0T . Thanks - Nod"
482254,@AirAsiaSupport เว็บล่มรึเปล่า เราจองตั๋วไม่ได้เลย ทั้งในแอพในเว็บจองไม่ได้เลยอ่าาาาา :(,AirAsiaSupport,"@482254 Hi , May we assist you in English or you can contact our Call Centre via : +66 2 515 9999 for further assistance. Thanks - Nod"
482255,@AirAsiaSupport hi how to reschedule my flight? Suppose to be I’m taking flight today. But I want to change my flight date to 7/11/2017,AirAsiaSupport,@482255 &gt;&gt; no changes can be made for your flight . Sorry for the inconvenience - Nod
482255,@AirAsiaSupport hi how to reschedule my flight? Suppose to be I’m taking flight today. But I want to change my flight date to 7/11/2017,AirAsiaSupport,"@482255 Hi , Flight change can only be done up to 48 hours before the flight time. We do apologize if the flight is within 48 hours &gt;&gt;"
482414,"@AirAsiaSupport @115802 hi, can I edit passenger name? Her passport doesnt has surname but the flight ticket does.",AirAsiaSupport,"@482414 Hi dear, may we have your booking number and please DM us passenger passport copy for verification. Thanks-Mi"
482415,"@AirAsiaSupport Mhn Air Asia Indonesia bisa segera menambah jadwal Solo- Bal , dan buka rute  Solo - CGK &amp; Solo - Singapura . Terima kasih",AirAsiaSupport,@482415 Thank you for your suggestion Haryono. We will forward it to the team for their consideration -Yana
482482,@AirAsiaSupport Hi there! I lost my booking number. Can you help me check in for a flight?,AirAsiaSupport,"@482482 Hi Cassidy, may we have the full name of the guest, email address and flight details (destinations/dates) for a check? -Miza"
469645,@AirAsiaSupport still no assistance,AirAsiaSupport,"@469645 Hi Nik , Your preferred seats for PER-KUL has been occupied. May we have other preferred seats please ? - Khairul"
482483,Hi @AirAsiaSupport Can I bring this luggage on board? (as a cabin luggage) https://t.co/lFQ7sffo0R,AirAsiaSupport,"@482483 Hi There, cabin baggage is only allowed on board that must not exceed 56cm x 36cm x 23cm within 7kg. -Prabu"
165323,"@AirAsiaSupport you can answer another tweet, why you not reply my DM ? and please dont talk about my last chase.",AirAsiaSupport,"@165323 Hi Abi,I have replied your DM. Kindly check. Thanks-Sha."
482494,@AirAsiaSupport Hi! I can't find my PNR even after clicking on 'view all' &amp; 'view other bookings'. What do I do next?,AirAsiaSupport,"@482494 Hi Faz, kindly DM us the full name of the guest, email address and flight details (destinations/dates) to get it checked. -Miza"
482496,"@AirAsiaSupport hello airasia, i would like to know my refund status. I've sumbit eform last 2 weeks but yet to get reply from you. Plishelp",AirAsiaSupport,"@482496 Hi Amierul, you will be responded to via email once your refund is validated. Appreciate your patience =) Yanaa"
482497,"@AirAsiaSupport my booking no ENVZYE, i came back on 14/9/2017 ,may i know when will big point credit to my big acc for this flight? thanks!",AirAsiaSupport,"@482497 Big points are credited within 10 working days after departure, Lee Ben. You may refer to @142624 for further advise. -Miza"
482498,@AirAsiaSupport pls help. Booking slip and online check in showing two different timings https://t.co/PY5BDDuMMT,AirAsiaSupport,"@482498 Hi there, may we have the booking number to check? -Miza"
482800,"@AirAsiaSupport hye, what should be done if i've keyed in wrong passport number for my boarding pass?",AirAsiaSupport,"@482800 no worries dear, as long passenger name and DOB is correct, passport number can be amend at counter directly. Thanks-Mi"
482801,"@AirAsiaSupport  hi there, just a quick question, can i bring a normal umbrella as a cabin baggage?",AirAsiaSupport,"@482801 sorry Asri, umbrella are not allow to bring on board, kindly checkin due to safety reason. Thanks-MI"
483119,"@AirAsiaSupport I have an inbound flight this saturday, and i have not buy the luggage capacity. Can I still do so?",AirAsiaSupport,"@483119 May we have your preferred KG, for which passenger, and verify their full name and date of birth to 
proceed =) Prabu"
483291,Hi @AirAsiaSupport Please check DM,AirAsiaSupport,@483291 Hi Afiqah. Sorry but kindly refer to @142624  for further details and assistance on that. Thanks-mariya
483650,@AirAsiaSupport hey guys. Is it possible for me to cancel a flight ticket?,AirAsiaSupport,"@483650 Hi Syahmi,Sorry but no cancellations are allowed once booking is confirmed and payments made are non refundable. You may &gt;&gt;"
483650,@AirAsiaSupport hey guys. Is it possible for me to cancel a flight ticket?,AirAsiaSupport,@483650 however request for airport tax refund at https://t.co/StOliNGY4j . Thank you =) Yana
321528,"@AirAsiaSupport hi can u please add on luggage for me? &amp; how am i going to pay, at the counter?",AirAsiaSupport,"@321528 Hi Ika, May we have your preferred KG, for which passenger, and verify their full name and date of birth to proceed =) -Thanks"
483908,@AirAsiaSupport just wondering when is airasia embargo periods are?,AirAsiaSupport,"@483908 Sorry but we can't provide the exact date, Fikri. It includes weekends, public holidays, school holidays and festive season.-Miza"
351580,"@AirAsiaSupport hi,please help to make name correction for booking code ZIPGQV, correct passenger name should be FIRDZARULLAH BIN  AMIDDUDIN",AirAsiaSupport,"@351580 Hi Dewa, We have replied to your queries via DM,"
118609,"@AirAsiaSupport hi airasia. I already did your online check in.. we already have seats, how can we change that seats?",AirAsiaSupport,"@118609 Hi Nik, you may pre-book it online via Manage My Booking. We can help you to do it too. :) -Miza"
484619,@AirAsiaSupport เช็คอินไปแล้ว แต่อยากเปลี่ยนที่นั่งต้องทำอย่างไร,AirAsiaSupport,"@484619 Hi Save,appreciate if you could write in English so that we could assist you further.Thank you =) Yana"
484622,@AirAsiaSupport จ่ายเงินที่เซเว่นไปแล้ว จะมาเช็คอินในระบบมือถือ กลับทำไม่ได้ เป็นเพราะอะไรและควรทำยังไงคะ https://t.co/Zfg76DtGoM,AirAsiaSupport,"@484622 Hi, kindly tweet us in English or you may contact Thailand Call Centre +66 2 515 9999 for further assistance. Thanks -Mariya"
484664,@AirAsiaSupport Hi! Do you have aisle wheelchairs on board flights for passengers who can’t walk but need to go to the toilet on board?,AirAsiaSupport,"@484664 Hi Theresa, seats are automatically assigned subject to availability. We can help you to  pre-book it if you want. -Miza"
484669,@AirAsiaSupport Great job guys... love look... keep up the good work!!!,AirAsiaSupport,"@484669 You're most welcome, do let us know if any further assistance is needed. Thank you and have a great day - prabu"
484672,@AirAsiaSupport 昨晩のセールで予約をしてカード決済をしましたが、確認待ちのままストップしています。このまま待っていて大丈夫でしょうか？特にメールも届いていません。,AirAsiaSupport,"@484672 Hi there, is it fine if you can tweet us in English? You may also contact Japan Call Center at +81 50 6864 8181 for help. -Miza"
484673,@AirAsiaSupport hi. Trying to book a flight online but the site won't let me enter a captcha code &amp; site declines to verify I'm not a robot🤖,AirAsiaSupport,"@484673 Hey there , you may try to clear your browser cache and history before you proceed with a new booking. Thanks - Khairul"
484675,@AirAsiaSupport What is the maximum number of power bank can be carried on board? KUL to AKL,AirAsiaSupport,"@484675 Hi Kimchi. we have replied to your queries via DM, Thanks-Emir"
484676,Hi @AirAsiaSupport how is CAS-19972978-LW505T progress? Why it's not cancelled yet departure time is on 2 days?,AirAsiaSupport,"@484676 Hi Stephanie. We have replied to your queries via DM,Thanks -Emir"
484745,"@115802 Hello, my mother lost her wallet on the following aircraft. What shall I do? https://t.co/xcL7zZz1J1",AirAsiaSupport,"@484745 Oh no! May we have the description of the wallet, Harrish? -Miza"
484934,"@AirAsiaSupport my booking HNZGFD, the flight supposed to be 13:45 and the seat booked was 6D.when i try to check in online, all changed.y?",AirAsiaSupport,"@484934 Dear Vincent, we believe you have been informed about the rescheduled flight. Have a great day ahead of you =) Yana"
484935,@AirAsiaSupport @1238 Have submitted airport tax refund 5 times on ur website as directed by ur customer care. Still being rejected!,AirAsiaSupport,"@484935 Hi Roshan ,We’re sorry to hear that! We’d like to take closer look. Dm us your booking number and case number. Thanks- Mariy"
484936,@142624 I recently just realised having 2 big account. Can you help to merge 2 into 1? thank you.,AirAsiaSupport,"@484936 Dear Ying, please contact BIG directly at @142624 for further assistance on this ya  =) Yana"
484977,"@AirAsiaSupport hi there, i’ve done my booking which i realise theres mistake on the date of birth column, how can i modify them?",AirAsiaSupport,"@484977 Sure, Karen. May we have the booking number and guest's passport copy for verification? -Miza"
148360,@AirAsiaSupport what is change fees for flight from KUL to COK ?,AirAsiaSupport,"@148360 Dear Ajinkya, please proceed to https://t.co/p0k2HUZvuV for fees and charges list =) Yana"
485339,@115802  Hi. i just received my flight rescheduled too.,AirAsiaSupport,"@485339 Hi Kufazz, May we have your booking number please so that we can assist you further,Thanks-Emir"
485420,"@AirAsiaSupport akun tiba tiba ngak bisa aktif, semacam kayak di blok, ada solusi ?",AirAsiaSupport,"@485420 Sorry but kindly try to clear browser,cache,cookies and try again. As it should be working just fine. Thanks - Mariya"
485421,@AirAsiaSupport,AirAsiaSupport,@485421 Hi Taksaon. Good day to you . How may we assist you ?Thanks-Mariya
485422,"@AirAsiaSupport please help 3 pnr wrongly made, YL1QVP,RNJK6D,HSWPTR 2 correct WW65PT&amp;ZEWQQE. Kindly waive wrong one. cust care not helpful https://t.co/ItW1I7AGmj",AirAsiaSupport,"@485422 Dear Ankit, please write in to https://t.co/StOliNYzsT to request for a refund. -Yana"
485423,"@AirAsiaSupport if i travel with infant under 2 years old on my lap, do i need to pay any fee?",AirAsiaSupport,@485423 You need to book your infant as an add on Anabella. You can do that via manage my booking ya  =) Yana
485471,@AirAsiaSupport hi.. saya dah checkin flight.. checked baggage tag tu boleh print satu je ke?,AirAsiaSupport,"@485471 Hi Archiq, Kami dah pun reply anda melalui DM,Thanks-Emir"
485472,@115802 hi. Smlm i buat payment but till now di apps tulis need payment. Tp i dh received itinerary &amp; dh check in. so pyment i receive x?,AirAsiaSupport,"@485472 Hi Fifi, it should've been received as you are able to check-in. May we have the booking number to check? -Miza"
485473,"@115802 
Tolong di bantu ganti title gender..ada kesalahan input
Booking Number IEENUB
Mr.SITI HADIJAH JAPAR menjadi Ms.SITI HADIJAH JAPAR",AirAsiaSupport,"@485473 Sure, Teguh. We've corrected that.. Check out your mailbox for the revised itinerary. :) -Miza"
